frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
93,3.1000,0.6485,2.3373,13.7222,125.30,0.767,0.265
94,3.1333,0.6440,2.2325,12.3472,125.33,0.770,0.268
95,3.1667,0.6844,2.1813,10.9167,125.40,0.765,0.272
96,3.2000,0.6401,2.2601,10.3264,125.43,0.772,0.276
97,3.2333,0.5859,1.8541,8.7708,125.62,0.766,0.264
98,3.2667,0.5739,1.7859,8.0764,125.64,0.767,0.265
99,3.3000,0.5952,1.7293,8.4444,125.71,0.761,0.275
100,3.3333,0.6679,1.6657,8.0625,125.71,0.757,0.304
101,3.3667,0.5329,1.6468,8.4444,125.96,0.756,0.276
102,3.4000,0.5337,1.6303,8.4514,125.98,0.758,0.279
103,3.4333,0.5757,1.5508,8.0347,126.02,0.753,0.269
104,3.4667,0.6507,1.5458,8.9514,126.00,0.754,0.316
105,3.5000,0.5260,1.5705,9.0625,126.20,0.744,0.282
106,3.5333,0.5129,1.5831,9.3681,126.17,0.751,0.273
107,3.5667,0.5845,1.5477,9.9444,126.22,0.742,0.271
108,3.6000,0.6071,1.4607,8.1528,126.22,0.753,0.312
109,3.6333,0.4931,1.4619,7.9653,126.37,0.739,0.284
110,3.6667,0.4885,1.4481,8.0694,126.32,0.747,0.273
111,3.7000,0.5587,1.4226,7.9097,126.37,0.744,0.272
112,3.7333,0.6475,1.4061,7.9028,126.33,0.751,0.319
113,3.7667,0.4925,1.4154,8.2361,126.50,0.742,0.282
114,3.8000,0.4910,1.4175,7.9097,126.47,0.741,0.285
115,3.8333,0.5519,1.3706,7.5417,126.52,0.738,0.269
116,3.8667,0.6452,1.3830,6.9931,126.47,0.732,0.304
117,3.9000,0.5238,1.3916,7.0139,126.53,0.734,0.277
118,3.9333,0.6656,1.4541,6.9097,126.48,0.716,0.321
119,3.9667,0.7008,1.5667,7.1667,126.65,0.704,0.324
120,4.0000,0.5283,1.5136,6.7361,126.64,0.726,0.275
121,4.0333,0.5992,1.5158,6.8333,126.67,0.722,0.277
122,4.0667,0.6943,1.6066,7.6944,126.60,0.722,0.311
123,4.1000,0.5424,1.6527,8.1528,126.65,0.725,0.279
124,4.1333,0.5441,1.6225,7.3125,126.59,0.722,0.279
125,4.1667,0.5818,1.6751,8.4028,126.62,0.707,0.269
126,4.2000,0.7332,1.6373,9.3333,126.52,0.715,0.312
127,4.2333,0.5335,1.6112,9.0625,126.57,0.715,0.272
128,4.2667,0.5549,1.6536,8.9097,126.52,0.711,0.270
129,4.3000,0.6337,1.6795,9.2222,126.51,0.701,0.272
130,4.3333,0.7489,1.7002,9.8750,126.41,0.714,0.307
131,4.3667,0.5951,1.7493,9.8889,126.47,0.701,0.274
132,4.4000,0.6075,1.7948,10.5625,126.40,0.689,0.268
133,4.4333,0.6539,1.7835,10.6597,126.38,0.696,0.262
134,4.4667,0.7432,1.8280,10.9931,126.31,0.693,0.288
135,4.5000,0.6196,1.8427,11.1667,126.28,0.687,0.263
136,4.5333,0.6429,1.8827,11.9861,126.19,0.684,0.263
137,4.5667,0.7077,1.9207,14.4167,126.15,0.683,0.255
