frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
93,3.1000,5.6737,26.5127,68.6875,149.50,0.552,0.531
94,3.1333,7.6859,32.5283,69.8264,149.90,0.530,0.533
95,3.1667,10.0896,39.0951,91.4931,150.90,0.551,0.530
96,3.2000,10.9659,28.8057,103.0486,151.72,0.623,0.526
97,3.2333,13.3976,32.0502,113.8056,151.48,0.625,0.524
98,3.2667,16.2186,33.8631,126.1597,151.22,0.623,0.521
99,3.3000,19.6239,38.0359,144.5625,150.49,0.621,0.517
100,3.3333,22.9620,40.5120,122.8750,150.19,0.608,0.514
101,3.3667,26.1416,43.8384,119.4722,149.90,0.580,0.514
102,3.4000,26.3129,48.2279,119.5139,149.70,0.596,0.517
103,3.4333,28.6509,53.1995,163.1250,147.84,0.578,0.521
104,3.4667,31.8725,58.8579,154.7292,146.22,0.525,0.498
105,3.5000,30.6927,63.9340,162.4931,141.19,0.439,0.474
106,3.5333,27.3613,64.5767,164.2431,137.57,0.376,0.450
107,3.5667,22.8076,64.3646,165.8125,135.69,0.347,0.427
108,3.6000,19.6272,63.8279,162.3264,134.72,0.327,0.417
109,3.6333,16.2158,62.6248,162.3125,134.63,0.288,0.407
110,3.6667,14.3957,60.9908,163.5972,133.66,0.299,0.397
111,3.7000,12.4840,58.2367,166.4097,133.12,0.340,0.395
112,3.7333,10.1901,54.3598,155.7083,132.52,0.355,0.392
113,3.7667,8.2378,50.0566,152.3403,131.70,0.360,0.388
114,3.8000,7.2464,44.9309,145.5486,130.80,0.414,0.377
115,3.8333,6.2102,41.6689,147.3403,129.09,0.431,0.407
116,3.8667,4.3390,38.7775,151.1806,128.84,0.451,0.409
117,3.9000,3.2523,36.1579,137.8819,127.99,0.465,0.423
118,3.9333,2.0522,32.6340,119.0972,127.73,0.553,0.387
119,3.9667,0.7832,28.1549,114.5139,127.41,0.524,0.470
120,4.0000,1.6236,24.4923,104.5000,127.90,0.528,0.341
121,4.0333,1.7911,20.4405,81.6944,127.84,0.522,0.349
122,4.0667,1.7574,16.1739,53.0556,128.01,0.527,0.342
123,4.1000,1.8304,12.9873,38.4514,127.72,0.520,0.348
124,4.1333,0.3900,10.4035,31.5903,128.07,0.537,0.506
125,4.1667,1.8970,9.1759,30.9722,128.13,0.522,0.332
126,4.2000,1.9351,9.0716,32.8958,128.24,0.523,0.319
127,4.2333,2.6355,10.2314,36.9167,127.92,0.544,0.397
128,4.2667,2.4307,10.6134,38.2361,127.79,0.539,0.368
129,4.3000,0.5990,10.0501,34.7986,127.64,0.521,0.530
130,4.3333,2.3472,10.4013,35.2569,128.03,0.530,0.339
131,4.3667,2.4679,10.6377,35.6806,128.04,0.532,0.346
132,4.4000,2.5344,11.6508,40.1458,128.23,0.534,0.341
133,4.4333,2.6824,11.9549,40.6944,127.91,0.529,0.343
134,4.4667,0.4196,11.3653,38.5486,128.16,0.533,0.509
135,4.5000,2.7342,11.6170,38.5486,128.16,0.540,0.334
136,4.5333,2.8239,11.8464,39.2847,128.27,0.542,0.329
137,4.5667,2.9898,12.8123,41.9306,127.86,0.545,0.331
