frame,time,motion,luma,centroid_x,centroid_y
132,4.4000,5.9891,13.24,0.487,0.495
133,4.4333,6.6975,13.42,0.470,0.492
134,4.4667,5.7248,13.50,0.445,0.491
135,4.5000,2.5768,13.48,0.428,0.495
136,4.5333,0.3021,13.59,0.566,0.507
137,4.5667,0.2153,13.69,0.591,0.541
138,4.6000,0.1654,13.82,0.615,0.554
139,4.6333,0.1541,13.94,0.651,0.566
140,4.6667,0.1020,14.06,0.662,0.556
141,4.7000,0.0347,14.12,0.654,0.564
142,4.7333,0.0082,14.14,0.616,0.594
143,4.7667,0.0026,14.14,0.495,0.686
144,4.8000,0.0026,14.14,0.497,0.667
145,4.8333,0.0017,14.14,0.659,0.607
146,4.8667,0.0022,14.14,0.600,0.629
147,4.9000,0.0022,14.14,0.263,0.611
148,4.9333,0.0035,14.14,0.431,0.675
149,4.9667,0.0017,14.14,0.401,0.350
150,5.0000,0.0026,14.14,0.577,0.295
151,5.0333,0.0017,14.14,0.500,0.357
152,5.0667,0.0082,14.14,0.594,0.359
153,5.1000,0.0026,14.13,0.489,0.286
154,5.1333,0.0082,14.13,0.405,0.423
155,5.1667,0.0052,14.12,0.278,0.445
156,5.2000,0.0174,14.13,0.567,0.414
157,5.2333,0.0009,14.12,0.722,0.614
158,5.2667,0.0022,14.12,0.403,0.663
159,5.3000,0.0022,14.12,0.403,0.663
160,5.3333,0.0030,14.12,0.660,0.416
161,5.3667,0.0000,14.12,0.500,0.500
162,5.4000,0.0004,14.12,0.349,0.743
163,5.4333,0.0004,14.12,0.349,0.743
164,5.4667,0.0030,14.12,0.431,0.298
165,5.5000,0.0022,14.12,0.552,0.560
166,5.5333,0.0026,14.12,0.524,0.543
167,5.5667,0.0022,14.11,0.479,0.526
168,5.6000,0.0048,14.12,0.481,0.356
169,5.6333,0.0017,14.11,0.571,0.736
170,5.6667,0.0043,14.11,0.494,0.649
171,5.7000,0.0039,14.11,0.513,0.654
172,5.7333,0.0061,14.11,0.697,0.539
173,5.7667,0.0009,14.11,0.278,0.271
174,5.8000,0.0035,14.11,0.579,0.307
175,5.8333,0.0030,14.11,0.642,0.265
176,5.8667,0.0035,14.11,0.498,0.539
177,5.9000,0.0013,14.11,0.339,0.505
