frame,time,motion,luma,centroid_x,centroid_y
132,5.5000,23.6710,57.02,0.455,0.542
133,5.5417,23.7943,61.84,0.506,0.559
134,5.5833,23.1628,69.00,0.547,0.519
135,5.6250,25.5751,69.83,0.513,0.567
136,5.6667,23.8746,69.03,0.515,0.489
137,5.7083,26.0178,64.54,0.522,0.453
138,5.7500,29.8954,58.78,0.539,0.419
139,5.7917,35.0043,53.13,0.506,0.433
140,5.8333,45.5178,57.68,0.475,0.524
141,5.8750,41.6089,78.57,0.446,0.500
142,5.9167,42.3151,88.77,0.507,0.518
143,5.9583,38.1350,83.19,0.490,0.509
144,6.0000,32.1910,73.62,0.525,0.436
145,6.0417,33.1697,74.06,0.452,0.475
146,6.0833,49.2057,76.51,0.473,0.607
147,6.1250,37.6411,65.10,0.555,0.552
148,6.1667,33.6701,56.49,0.456,0.510
149,6.2083,36.6897,56.75,0.435,0.522
150,6.2500,43.8754,75.95,0.410,0.619
151,6.2917,34.0352,89.07,0.420,0.575
152,6.3333,34.6042,75.15,0.491,0.614
153,6.3750,42.9384,62.86,0.548,0.646
154,6.4167,42.8533,73.79,0.496,0.611
155,6.4583,36.9414,74.57,0.509,0.552
156,6.5000,38.8359,89.50,0.511,0.592
157,6.5417,37.1753,99.83,0.473,0.587
158,6.5833,35.4093,112.00,0.488,0.627
159,6.6250,32.8151,106.82,0.466,0.579
160,6.6667,34.2305,99.82,0.428,0.545
161,6.7083,35.5577,98.69,0.444,0.551
162,6.7500,33.8190,92.50,0.479,0.595
163,6.7917,31.2352,89.03,0.519,0.603
164,6.8333,28.7782,80.32,0.493,0.608
165,6.8750,24.4123,70.64,0.536,0.643
166,6.9167,30.7812,73.45,0.520,0.657
167,6.9583,29.8451,81.97,0.463,0.654
168,7.0000,24.5625,94.90,0.534,0.624
169,7.0417,27.1454,104.26,0.583,0.582
170,7.0833,34.4718,108.26,0.650,0.588
171,7.1250,36.3108,110.07,0.584,0.558
172,7.1667,35.6150,112.67,0.502,0.514
173,7.2083,35.9835,133.13,0.496,0.535
174,7.2500,33.9245,153.79,0.494,0.527
175,7.2917,26.1293,172.73,0.433,0.525
176,7.3333,23.5738,181.74,0.474,0.499
177,7.3750,22.6571,177.02,0.493,0.483
178,7.4167,23.6476,168.70,0.524,0.503
179,7.4583,25.6345,158.27,0.552,0.508
180,7.5000,28.1901,147.82,0.577,0.521
181,7.5417,32.0768,136.74,0.583,0.542
182,7.5833,33.1024,123.31,0.559,0.532
183,7.6250,25.5148,103.43,0.520,0.526
184,7.6667,23.6871,94.78,0.451,0.567
185,7.7083,15.2418,94.91,0.360,0.555
186,7.7500,12.1502,97.51,0.477,0.512
187,7.7917,12.2639,93.29,0.497,0.480
188,7.8333,11.0781,88.22,0.569,0.469
189,7.8750,23.9896,89.98,0.498,0.488
190,7.9167,24.5968,108.93,0.488,0.489
191,7.9583,25.0760,129.81,0.491,0.488
192,8.0000,24.3181,151.71,0.484,0.491
193,8.0417,20.3941,172.42,0.582,0.490
194,8.0833,12.8598,171.11,0.544,0.488
195,8.1250,17.6706,163.04,0.488,0.485
196,8.1667,34.8950,148.25,0.469,0.475
197,8.2083,23.8459,115.36,0.488,0.511
198,8.2500,26.1055,97.14,0.525,0.515
199,8.2917,76.4983,92.99,0.524,0.506
200,8.3333,39.4227,118.23,0.571,0.558
201,8.3750,27.4666,119.56,0.564,0.536
202,8.4167,39.4006,115.14,0.484,0.489
203,8.4583,17.2222,138.76,0.497,0.493
204,8.5000,15.1502,152.02,0.504,0.498
205,8.5417,12.3234,164.82,0.523,0.437
206,8.5833,12.5638,168.87,0.490,0.470
207,8.6250,19.1615,163.82,0.499,0.488
208,8.6667,48.5343,152.76,0.571,0.496
209,8.7083,37.7383,129.14,0.567,0.525
210,8.7500,47.7309,110.53,0.488,0.478
211,8.7917,70.6962,94.66,0.463,0.481
212,8.8333,81.4288,125.28,0.475,0.493
213,8.8750,85.6324,136.22,0.550,0.530
214,8.9167,35.4310,200.49,0.380,0.607
215,8.9583,26.8668,228.10,0.447,0.571
216,9.0000,71.2457,214.41,0.524,0.503
217,9.0417,33.5660,147.49,0.492,0.515
218,9.0833,21.3728,138.39,0.507,0.543
219,9.1250,22.7713,139.26,0.443,0.528
220,9.1667,19.6519,147.27,0.479,0.523
221,9.2083,17.3615,160.00,0.403,0.546
222,9.2500,26.3312,169.20,0.434,0.540
223,9.2917,25.2917,175.04,0.460,0.535
224,9.3333,6.4523,182.56,0.471,0.542
225,9.3750,14.4141,182.36,0.470,0.530
226,9.4167,9.5625,177.10,0.447,0.539
