frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
93,3.1031,17.3194,39.6526,124.1042,73.46,0.563,0.569
94,3.1365,51.3709,54.1899,153.8542,72.75,0.532,0.550
95,3.1698,11.7971,52.5778,152.4167,109.10,0.589,0.610
96,3.2032,12.6317,60.5574,135.8611,109.29,0.559,0.493
97,3.2366,47.1360,61.1769,167.1250,105.42,0.476,0.551
98,3.2699,5.3770,35.1859,124.9097,63.20,0.386,0.356
99,3.3033,3.6866,21.5983,69.7639,62.69,0.383,0.346
100,3.3367,7.3171,22.5908,65.0833,61.58,0.455,0.527
101,3.3700,3.2977,22.0125,82.7153,56.77,0.278,0.444
102,3.4034,3.2866,58.0367,135.0903,57.38,0.269,0.464
103,3.4368,6.3786,59.5105,141.2639,58.87,0.363,0.480
104,3.4701,4.7454,57.7473,143.1042,59.97,0.187,0.559
105,3.5035,4.4029,18.2633,107.9514,62.45,0.267,0.560
106,3.5369,9.9991,20.1535,138.7222,63.74,0.402,0.631
107,3.5702,7.9437,22.0935,186.1944,68.46,0.411,0.622
108,3.6036,8.9326,21.2996,191.7222,71.15,0.427,0.534
109,3.6370,12.4120,21.4004,186.4444,74.01,0.408,0.453
110,3.6703,12.4829,22.1264,182.1389,74.21,0.371,0.389
111,3.7037,14.3821,23.5789,176.4722,75.64,0.369,0.369
112,3.7371,14.9067,25.7748,166.2014,75.70,0.372,0.354
113,3.7704,13.9953,27.0439,136.9167,76.04,0.384,0.352
114,3.8038,13.4696,27.8213,137.0556,76.12,0.448,0.384
115,3.8372,12.5442,30.2777,148.7014,77.67,0.474,0.425
116,3.8705,12.0406,33.3969,166.5347,79.53,0.488,0.447
117,3.9039,11.5113,36.4257,165.4792,82.00,0.499,0.452
118,3.9373,10.9949,38.4577,155.6944,83.88,0.507,0.438
119,3.9706,10.4505,40.0107,142.5556,85.50,0.510,0.422
120,4.0040,12.1222,43.1101,128.3125,86.43,0.430,0.497
121,4.0374,9.1477,42.9871,135.2500,85.16,0.511,0.389
122,4.0707,8.4921,42.0764,141.2014,85.60,0.507,0.374
123,4.1041,8.0890,41.0897,131.9444,85.98,0.506,0.370
124,4.1375,8.2369,39.7697,111.9097,85.80,0.502,0.377
125,4.1708,8.0660,38.7303,105.8125,85.99,0.500,0.397
126,4.2042,7.5783,37.0461,106.7569,86.19,0.499,0.418
127,4.2376,6.8372,35.1648,99.5833,86.55,0.515,0.450
128,4.2709,6.3893,31.0097,86.2500,86.73,0.525,0.518
129,4.3043,6.2156,28.8577,73.1944,87.34,0.545,0.503
130,4.3377,6.3334,26.3360,70.3750,87.53,0.563,0.482
131,4.3710,5.2116,24.7887,65.3333,87.81,0.548,0.488
132,4.4044,4.1729,23.9860,62.2639,87.40,0.530,0.489
133,4.4378,4.2231,23.6540,70.1944,87.25,0.546,0.496
134,4.4711,4.7620,22.6337,81.2222,86.82,0.574,0.501
135,4.5045,5.6433,22.7696,82.7917,87.19,0.588,0.496
136,4.5379,6.4798,23.2375,75.7361,87.24,0.583,0.497
137,4.5712,7.0408,25.2841,72.2986,87.74,0.583,0.503
138,4.6046,7.3977,26.3570,76.8611,87.82,0.582,0.509
139,4.6380,7.5476,28.1182,90.4167,88.02,0.582,0.516
140,4.6713,7.1731,30.0316,98.1597,87.72,0.581,0.523
141,4.7047,6.5838,31.9111,101.5486,87.78,0.582,0.526
142,4.7381,5.6529,32.5565,99.8264,87.48,0.576,0.530
143,4.7714,4.8445,32.5146,98.0764,87.44,0.558,0.532
144,4.8048,3.8963,31.2957,89.8333,87.10,0.507,0.536
145,4.8382,3.4909,29.5424,79.4306,87.28,0.476,0.521
146,4.8715,3.8396,27.2908,66.1667,87.10,0.485,0.493
147,4.9049,4.7057,24.3328,56.2014,87.19,0.525,0.486
148,4.9383,5.7437,20.4497,54.0972,86.86,0.540,0.476
149,4.9716,6.4109,19.6861,55.2917,86.94,0.558,0.480
150,5.0050,7.1597,21.9377,55.5625,86.74,0.570,0.481
151,5.0384,7.5071,24.8837,57.0347,86.72,0.576,0.484
152,5.0717,7.4575,27.3205,61.9444,86.13,0.586,0.481
153,5.1051,7.2188,29.2995,65.5556,86.03,0.591,0.485
154,5.1385,6.7386,30.4903,70.9167,85.61,0.597,0.484
155,5.1718,6.0420,31.1076,77.3194,85.40,0.598,0.493
156,5.2052,5.1529,30.5622,78.3958,84.80,0.601,0.501
157,5.2386,3.8223,29.3982,79.2639,84.63,0.603,0.515
158,5.2719,3.6431,26.9055,76.6250,84.11,0.465,0.521
159,5.3053,6.8635,23.4002,65.6319,84.06,0.475,0.501
160,5.3387,11.1034,20.0767,62.7708,83.76,0.503,0.494
161,5.3720,15.3010,23.4333,75.0208,84.07,0.518,0.491
162,5.4054,19.0946,30.8737,90.0764,84.06,0.521,0.487
163,5.4388,22.9950,39.4220,123.2222,84.41,0.513,0.481
164,5.4721,26.2327,44.9819,149.0972,84.32,0.497,0.477
165,5.5055,27.8908,46.2234,156.6667,84.58,0.490,0.477
166,5.5389,30.2983,48.4684,162.5139,83.49,0.468,0.472
167,5.5722,34.0971,50.2211,158.5417,83.52,0.459,0.481
168,5.6056,36.0092,52.7967,146.2222,82.79,0.452,0.477
169,5.6390,35.0696,51.5489,146.8333,78.50,0.403,0.481
170,5.6723,33.2882,49.0641,157.8472,73.94,0.358,0.485
171,5.7057,30.9084,45.1275,140.7847,68.63,0.373,0.486
172,5.7391,29.1004,42.5146,129.5417,65.86,0.400,0.481
173,5.7724,29.1838,41.0016,129.7500,66.08,0.451,0.441
174,5.8058,28.2487,42.4761,135.6319,70.59,0.459,0.426
175,5.8392,27.5217,40.4100,137.0417,71.15,0.540,0.423
176,5.8725,25.2168,35.8396,136.0208,68.71,0.581,0.431
177,5.9059,20.9021,34.3137,121.8333,62.81,0.619,0.425
178,5.9393,17.8061,33.1497,126.6389,63.22,0.601,0.438
179,5.9726,15.0238,31.7338,148.5278,65.45,0.560,0.444
180,6.0060,11.7374,32.1434,147.3542,66.78,0.539,0.436
181,6.0394,6.9283,35.2688,164.0347,67.67,0.508,0.433
182,6.0727,2.4225,34.9914,163.4375,67.78,0.464,0.450
183,6.1061,1.7562,27.7752,112.2778,68.04,0.561,0.497
184,6.1395,2.6192,30.3649,149.9861,67.81,0.561,0.464
185,6.1728,3.3671,28.3841,137.9583,67.86,0.547,0.452
186,6.2062,3.5452,20.6549,107.4028,67.61,0.544,0.456
187,6.2396,3.3196,10.1858,58.4444,67.47,0.538,0.458
188,6.2729,2.7615,7.8717,38.1458,67.09,0.540,0.463
189,6.3063,1.9414,12.4519,65.5417,67.13,0.528,0.478
190,6.3397,1.1104,13.7602,77.3472,66.95,0.540,0.525
191,6.3730,1.1510,13.1776,74.0208,66.98,0.545,0.533
192,6.4064,1.7762,11.7757,64.5833,66.62,0.576,0.470
193,6.4398,3.7845,10.3793,65.2500,66.42,0.609,0.483
194,6.4731,6.5872,11.8230,65.6250,65.06,0.579,0.467
195,6.5065,7.5916,17.2980,96.3472,59.94,0.561,0.464
196,6.5399,8.5843,24.6705,135.5208,53.53,0.523,0.496
197,6.5732,5.7295,28.9375,169.7222,48.57,0.524,0.506
198,6.6066,4.1720,31.3418,158.1181,45.13,0.516,0.506
199,6.6400,4.4298,33.6841,147.2847,42.65,0.504,0.505
200,6.6733,2.8990,34.5687,136.2222,40.15,0.504,0.524
201,6.7067,2.4541,34.8939,144.1806,39.02,0.505,0.516
202,6.7401,1.1214,29.8881,158.4097,37.34,0.545,0.446
203,6.7734,1.4587,24.1009,161.4028,37.42,0.525,0.450
204,6.8068,1.4953,17.8099,102.2708,37.03,0.560,0.422
205,6.8402,1.5734,14.3252,64.3125,37.23,0.551,0.430
206,6.8735,1.6919,12.3133,41.8819,37.22,0.558,0.417
207,6.9069,1.7061,10.0995,38.9444,37.35,0.547,0.433
208,6.9403,1.5604,9.0301,40.5278,37.25,0.565,0.427
209,6.9736,1.3649,8.2150,41.6111,37.47,0.557,0.432
210,7.0070,1.0996,8.2661,41.2153,37.46,0.565,0.429
211,7.0404,0.9551,8.0465,40.1806,37.54,0.545,0.464
212,7.0737,0.7202,7.5292,37.1875,37.39,0.563,0.488
213,7.1071,0.6659,6.9004,32.6806,37.57,0.568,0.561
214,7.1405,0.7068,6.0166,26.0000,37.53,0.549,0.566
215,7.1738,0.7663,5.2641,20.8889,37.65,0.568,0.562
216,7.2072,0.9137,4.4688,18.3472,37.51,0.513,0.523
217,7.2406,0.8762,4.1749,21.6944,37.74,0.521,0.542
218,7.2739,0.9097,4.1508,23.9306,37.73,0.493,0.537
219,7.3073,0.8967,4.5974,25.8611,37.86,0.509,0.535
220,7.3407,0.8201,4.7067,26.3125,37.77,0.482,0.544
221,7.3740,0.6978,4.8091,26.8611,38.00,0.490,0.564
222,7.4074,0.6756,4.6598,25.5764,38.03,0.503,0.531
223,7.4408,0.6953,4.5639,24.5764,38.18,0.524,0.536
224,7.4741,0.7402,4.2157,22.4583,38.07,0.555,0.478
225,7.5075,0.7859,4.0985,20.0347,38.29,0.586,0.461
226,7.5409,0.9020,4.1926,17.2153,38.25,0.550,0.447
227,7.5742,1.0523,4.4710,19.5347,38.40,0.556,0.454
228,7.6076,1.1133,4.6555,24.2292,38.23,0.529,0.440
229,7.6410,1.1350,5.2066,27.5486,38.45,0.529,0.440
230,7.6743,1.1462,5.6880,30.5764,38.43,0.526,0.441
231,7.7077,1.2406,6.2496,32.8681,38.51,0.527,0.453
232,7.7411,1.1445,6.4214,34.2708,38.33,0.534,0.449
233,7.7744,1.0562,6.5572,35.2986,38.45,0.536,0.471
234,7.8078,1.0103,6.5116,35.1319,38.32,0.524,0.476
235,7.8412,1.0553,6.4799,34.4514,38.31,0.525,0.520
236,7.8745,1.5239,6.5246,34.7500,38.07,0.513,0.541
237,7.9079,1.4535,6.5562,33.2361,38.18,0.480,0.582
238,7.9413,2.7387,7.3391,31.3611,38.12,0.526,0.546
239,7.9746,2.5229,8.6696,31.7292,39.48,0.541,0.517
240,8.0080,4.1884,10.8675,47.4931,40.13,0.505,0.498
241,8.0414,5.3097,13.7885,69.4792,42.20,0.512,0.523
