frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
158,5.2667,2.5373,5.5939,29.1319,95.85,0.428,0.741
159,5.3000,2.3752,6.5901,51.4653,96.22,0.459,0.772
160,5.3333,1.8274,6.5630,55.4722,96.46,0.480,0.649
161,5.3667,3.0730,6.3458,59.1389,96.53,0.479,0.698
162,5.4000,2.8743,5.6685,56.6181,96.15,0.482,0.645
163,5.4333,2.2482,5.5258,62.3542,96.27,0.480,0.620
164,5.4667,1.8212,6.0015,65.9444,96.31,0.457,0.673
165,5.5000,2.0177,6.8351,63.2500,96.50,0.460,0.725
166,5.5333,2.0751,7.6749,63.8403,96.40,0.464,0.684
167,5.5667,1.8097,8.5660,81.8750,96.71,0.468,0.655
168,5.6000,1.6331,8.2830,95.5417,96.74,0.483,0.631
169,5.6333,1.5025,7.6858,89.5556,96.83,0.490,0.591
170,5.6667,1.1087,6.7980,66.8750,96.69,0.428,0.595
171,5.7000,2.8978,5.1880,50.4792,96.84,0.415,0.712
172,5.7333,3.9243,6.3410,55.1528,96.88,0.431,0.720
173,5.7667,3.4087,7.9443,91.1319,96.77,0.441,0.725
174,5.8000,1.3938,7.8353,78.6389,96.39,0.430,0.734
175,5.8333,1.9246,7.5431,82.7500,96.40,0.459,0.764
176,5.8667,2.4887,6.6515,78.9097,96.45,0.471,0.694
177,5.9000,2.2150,5.5545,64.8542,96.52,0.476,0.645
178,5.9333,1.9980,4.6660,59.3403,96.40,0.453,0.650
179,5.9667,2.5000,3.4755,33.4167,96.43,0.467,0.620
180,6.0000,1.1847,5.0738,61.7500,96.52,0.451,0.650
181,6.0333,0.8206,6.8288,90.8611,96.79,0.499,0.496
182,6.0667,2.3147,5.8497,87.1528,96.82,0.448,0.667
183,6.1000,3.1801,3.1536,28.5833,96.96,0.442,0.711
184,6.1333,2.0683,4.1364,55.7986,96.78,0.435,0.753
185,6.1667,0.9016,4.9704,72.4444,96.59,0.382,0.740
186,6.2000,2.6413,4.3643,53.5903,96.44,0.450,0.707
187,6.2333,2.8178,3.2767,28.3194,96.46,0.446,0.680
188,6.2667,2.0476,2.4508,19.3750,96.16,0.457,0.642
189,6.3000,1.7154,2.2972,14.3819,96.34,0.430,0.671
190,6.3333,1.1926,3.0566,34.8889,96.39,0.415,0.642
191,6.3667,1.9336,4.3668,63.2014,96.61,0.425,0.662
192,6.4000,3.0974,3.6475,49.0903,96.60,0.431,0.678
193,6.4333,3.7294,4.3229,53.0694,96.90,0.442,0.689
194,6.4667,2.7546,6.4397,60.3194,96.76,0.450,0.715
195,6.5000,1.1785,7.3574,54.8056,96.73,0.427,0.687
196,6.5333,2.3113,7.0651,54.5833,96.52,0.452,0.663
197,6.5667,1.9871,6.6215,51.8958,96.52,0.479,0.575
198,6.6000,1.3880,5.7371,50.7569,96.29,0.510,0.495
199,6.6333,1.5192,5.1118,52.9861,96.21,0.481,0.579
200,6.6667,1.0777,4.9605,57.6944,95.91,0.487,0.580
201,6.7000,0.6784,4.4338,32.3681,95.99,0.498,0.510
202,6.7333,0.5367,4.9618,19.5764,95.92,0.497,0.539
203,6.7667,0.5714,5.0014,19.9861,96.02,0.510,0.524
204,6.8000,1.2362,4.8968,29.1528,95.91,0.475,0.503
205,6.8333,1.6874,5.3035,45.3056,96.00,0.484,0.522
206,6.8667,1.7650,5.3311,44.3611,95.86,0.479,0.518
207,6.9000,1.7369,5.8031,41.6806,95.83,0.482,0.466
208,6.9333,1.5769,6.2140,35.8194,95.60,0.502,0.438
209,6.9667,1.5404,6.8464,35.7153,95.67,0.500,0.453
210,7.0000,1.4198,7.3258,37.0278,95.48,0.485,0.487
211,7.0333,1.2393,7.7394,37.8056,95.46,0.494,0.495
212,7.0667,1.3236,7.6051,36.2500,95.18,0.499,0.511
213,7.1000,1.2866,7.5090,34.4931,95.47,0.532,0.479
214,7.1333,1.7381,7.2505,36.6250,95.41,0.529,0.459
215,7.1667,1.7834,7.3570,37.5208,95.63,0.535,0.453
216,7.2000,2.0217,7.7979,34.2847,95.52,0.513,0.524
217,7.2333,1.8941,8.4780,31.8889,95.99,0.514,0.521
218,7.2667,2.0547,9.3097,33.6458,96.18,0.511,0.540
219,7.3000,2.2812,10.3604,38.1181,96.51,0.492,0.555
220,7.3333,3.1684,11.4708,40.1250,96.57,0.511,0.594
