frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
93,3.1031,0.5178,3.8560,8.7917,176.47,0.540,0.561
94,3.1365,0.5931,3.9658,8.7431,176.20,0.460,0.518
95,3.1698,0.4409,3.8865,9.2222,176.41,0.488,0.547
96,3.2032,0.4792,3.8984,9.2153,176.28,0.492,0.560
97,3.2366,0.5431,3.8902,9.5694,176.25,0.514,0.558
98,3.2699,0.5773,3.8570,9.6875,175.96,0.448,0.529
99,3.3033,0.4201,3.8430,9.8542,176.16,0.466,0.539
100,3.3367,0.4503,3.8229,10.0208,176.04,0.465,0.552
101,3.3700,0.5054,3.8175,10.1736,176.00,0.495,0.554
102,3.4034,0.5717,3.7744,10.2014,175.72,0.441,0.518
103,3.4368,0.4028,3.7237,10.1042,175.94,0.444,0.526
104,3.4701,0.4222,3.6702,10.2153,175.86,0.426,0.542
105,3.5035,0.4923,3.6377,10.0625,175.83,0.478,0.537
106,3.5369,0.5339,3.5828,10.0278,175.58,0.421,0.533
107,3.5702,0.3862,3.5462,9.8958,175.80,0.399,0.504
108,3.6036,0.4096,3.4977,9.9028,175.74,0.406,0.528
109,3.6370,0.4622,3.4615,10.0694,175.73,0.451,0.529
110,3.6703,0.5470,3.4183,10.1319,175.49,0.423,0.510
111,3.7037,0.3697,3.3796,10.1528,175.74,0.410,0.490
112,3.7371,0.3676,3.3189,10.0903,175.69,0.404,0.502
113,3.7704,0.4804,3.3146,10.4167,175.68,0.396,0.517
114,3.8038,0.5567,3.3047,10.5556,175.44,0.465,0.500
115,3.8372,0.3270,3.2633,10.6875,175.77,0.357,0.490
116,3.8705,0.4242,3.2955,10.9306,175.62,0.384,0.492
117,3.9039,0.4097,3.2859,11.1319,175.71,0.399,0.499
118,3.9373,0.5685,3.2952,11.1528,175.41,0.466,0.490
119,3.9706,0.3607,3.2928,11.4861,175.73,0.361,0.472
120,4.0040,0.4286,3.3728,11.2431,175.59,0.423,0.490
121,4.0374,0.4082,3.3200,11.3056,175.71,0.377,0.472
122,4.0707,0.5841,3.3256,11.2500,175.40,0.487,0.491
123,4.1041,0.3755,3.3733,11.5069,175.76,0.363,0.427
124,4.1375,0.4176,3.3641,11.2431,175.62,0.410,0.497
125,4.1708,0.4082,3.3681,11.1111,175.70,0.367,0.448
126,4.2042,0.5802,3.3648,10.9028,175.39,0.499,0.507
