frame,time,motion,luma,centroid_x,centroid_y
132,2.2022,0.1714,70.59,0.400,0.465
133,2.2189,0.2496,70.67,0.437,0.416
134,2.2356,0.3277,70.49,0.445,0.482
135,2.2523,0.2057,70.75,0.431,0.417
136,2.2689,0.1901,70.70,0.446,0.440
137,2.2856,0.2917,70.77,0.464,0.435
138,2.3023,0.2530,70.56,0.440,0.443
139,2.3190,0.1736,70.76,0.394,0.405
140,2.3357,0.1649,70.70,0.392,0.423
141,2.3524,0.2422,70.75,0.411,0.392
142,2.3690,0.2266,70.56,0.505,0.440
143,2.3857,0.1345,70.74,0.432,0.466
144,2.4024,0.1393,70.71,0.469,0.455
145,2.4191,0.2092,70.75,0.428,0.456
146,2.4358,0.2088,70.59,0.452,0.470
147,2.4525,0.1202,70.77,0.436,0.478
148,2.4691,0.1168,70.74,0.447,0.478
149,2.4858,0.1823,70.78,0.421,0.495
150,2.5025,0.1159,70.63,0.501,0.477
151,2.5192,0.1081,70.68,0.447,0.486
152,2.5359,0.1823,70.61,0.417,0.476
153,2.5526,0.1706,70.72,0.398,0.481
154,2.5692,0.2808,70.65,0.444,0.459
155,2.5859,0.1918,70.88,0.466,0.405
156,2.6026,0.2205,70.85,0.445,0.454
157,2.6193,0.3168,70.92,0.433,0.410
158,2.6360,0.4310,70.69,0.475,0.462
159,2.6527,0.3585,70.94,0.478,0.414
160,2.6693,0.3255,70.88,0.482,0.449
161,2.6860,0.4080,70.95,0.486,0.434
162,2.7027,0.3598,70.69,0.461,0.508
163,2.7194,0.2374,70.98,0.458,0.480
164,2.7361,0.1719,70.94,0.463,0.503
165,2.7528,0.2873,71.03,0.495,0.447
166,2.7694,0.1793,70.86,0.455,0.416
167,2.7861,0.1424,71.00,0.471,0.404
168,2.8028,0.1554,70.98,0.440,0.411
169,2.8195,0.2031,71.00,0.461,0.431
170,2.8362,0.4015,70.86,0.466,0.419
171,2.8529,0.2240,71.13,0.438,0.455
172,2.8695,0.2244,71.07,0.437,0.439
173,2.8862,0.3455,71.16,0.485,0.436
174,2.9029,0.3424,70.95,0.514,0.390
175,2.9196,1.0482,71.15,0.501,0.309
176,2.9363,0.6719,71.81,0.561,0.357
177,2.9530,0.3385,72.03,0.492,0.423
178,2.9696,0.4167,71.87,0.510,0.416
179,2.9863,0.9249,71.74,0.494,0.457
180,3.0030,0.5681,71.98,0.505,0.465
181,3.0197,0.3385,72.27,0.465,0.439
182,3.0364,0.3728,72.18,0.478,0.459
183,3.0531,0.4362,72.32,0.491,0.438
184,3.0697,0.6259,72.10,0.474,0.464
185,3.0864,0.5386,72.45,0.468,0.445
186,3.1031,0.3728,72.31,0.460,0.450
187,3.1198,0.4978,72.41,0.481,0.435
188,3.1365,0.3698,72.27,0.510,0.445
189,3.1532,0.1541,72.44,0.502,0.431
190,3.1698,0.2804,72.40,0.515,0.410
191,3.1865,0.2496,72.50,0.523,0.438
192,3.2032,0.1936,72.31,0.504,0.401
193,3.2199,0.1497,72.44,0.524,0.386
194,3.2366,0.1732,72.42,0.410,0.480
195,3.2533,0.1350,72.56,0.435,0.433
196,3.2699,0.1558,72.55,0.432,0.431
197,3.2866,0.1393,72.56,0.400,0.516
198,3.3033,0.2075,72.46,0.506,0.472
199,3.3200,0.0846,72.59,0.533,0.481
200,3.3367,0.1020,72.57,0.485,0.433
201,3.3534,0.0903,72.59,0.493,0.509
202,3.3700,0.1298,72.51,0.437,0.378
203,3.3867,0.1107,72.59,0.488,0.346
204,3.4034,0.2109,72.56,0.464,0.420
205,3.4201,0.2700,72.64,0.439,0.382
206,3.4368,0.2357,72.67,0.473,0.470
207,3.4535,0.1237,72.87,0.452,0.467
208,3.4701,0.1315,72.85,0.469,0.439
209,3.4868,0.1727,72.89,0.472,0.446
210,3.5035,0.1571,72.75,0.502,0.390
211,3.5202,0.1562,72.84,0.497,0.391
212,3.5369,0.3455,72.76,0.484,0.444
213,3.5536,0.2773,73.02,0.487,0.439
214,3.5702,0.1506,72.87,0.446,0.467
215,3.5869,0.3915,72.92,0.512,0.422
216,3.6036,0.2695,72.75,0.457,0.382
217,3.6203,0.1962,72.91,0.481,0.414
218,3.6370,0.2539,72.92,0.513,0.399
219,3.6537,0.2656,72.88,0.487,0.461
220,3.6703,0.3255,72.75,0.510,0.436
221,3.6870,0.1398,72.76,0.485,0.443
222,3.7037,0.1519,72.72,0.460,0.445
223,3.7204,0.3511,72.75,0.512,0.408
224,3.7371,0.3203,72.53,0.493,0.461
225,3.7538,0.3238,72.72,0.518,0.426
226,3.7704,0.2812,72.60,0.467,0.429
227,3.7871,0.3702,72.65,0.504,0.430
228,3.8038,0.5725,72.41,0.513,0.440
229,3.8205,0.4996,72.53,0.513,0.414
230,3.8372,0.3264,72.36,0.438,0.453
231,3.8539,0.3689,72.47,0.476,0.480
232,3.8705,0.3707,72.28,0.473,0.500
233,3.8872,0.2578,72.55,0.466,0.466
234,3.9039,0.2491,72.51,0.456,0.472
235,3.9206,0.3251,72.59,0.489,0.438
236,3.9373,0.3325,72.41,0.499,0.473
237,3.9540,0.2235,72.68,0.466,0.453
238,3.9706,0.2144,72.63,0.480,0.475
239,3.9873,0.2734,72.72,0.473,0.432
240,4.0040,0.2591,72.54,0.483,0.489
241,4.0207,0.1506,72.75,0.464,0.462
242,4.0374,0.1497,72.71,0.478,0.461
243,4.0541,0.2687,72.77,0.481,0.447
244,4.0707,0.1962,72.57,0.436,0.436
245,4.0874,0.2240,72.60,0.471,0.426
246,4.1041,0.2734,72.59,0.472,0.484
247,4.1208,0.1962,72.79,0.444,0.426
248,4.1375,0.1801,72.73,0.487,0.472
249,4.1542,0.2704,72.79,0.478,0.436
250,4.1708,0.2231,72.59,0.489,0.467
251,4.1875,0.1419,72.76,0.491,0.460
252,4.2042,0.1385,72.71,0.474,0.457
253,4.2209,0.2391,72.75,0.493,0.430
254,4.2376,0.1250,72.55,0.502,0.501
255,4.2543,0.2552,72.55,0.450,0.464
256,4.2709,0.1532,72.50,0.451,0.423
257,4.2876,0.1719,72.49,0.473,0.376
258,4.3043,0.2153,72.47,0.478,0.462
259,4.3210,0.1302,72.64,0.483,0.408
260,4.3377,0.1367,72.58,0.468,0.404
261,4.3544,0.2274,72.62,0.466,0.399
262,4.3710,0.2713,72.45,0.504,0.491
263,4.3877,0.1610,72.66,0.506,0.459
264,4.4044,0.1519,72.61,0.485,0.445
265,4.4211,0.2509,72.67,0.467,0.428
266,4.4378,0.1888,72.49,0.409,0.442
