frame,time,motion,luma,centroid_x,centroid_y
132,5.5000,2.2491,154.03,0.415,0.578
133,5.5417,1.7487,154.18,0.434,0.610
134,5.5833,1.1766,154.51,0.410,0.608
135,5.6250,0.8941,154.47,0.421,0.649
136,5.6667,0.7044,154.50,0.402,0.583
137,5.7083,0.8637,154.23,0.438,0.565
138,5.7500,1.8316,154.20,0.483,0.502
139,5.7917,3.5972,154.41,0.494,0.484
140,5.8333,2.3759,156.15,0.498,0.442
141,5.8750,2.1602,157.15,0.480,0.414
142,5.9167,1.9944,158.02,0.474,0.391
143,5.9583,2.0221,158.48,0.463,0.435
144,6.0000,1.5135,158.88,0.475,0.459
145,6.0417,1.9870,159.17,0.468,0.491
146,6.0833,3.0920,159.30,0.469,0.520
147,6.1250,7.9874,159.47,0.411,0.627
148,6.1667,12.4084,163.52,0.386,0.573
149,6.2083,14.6862,170.17,0.389,0.525
150,6.2500,13.3051,177.00,0.433,0.498
151,6.2917,10.8663,183.28,0.496,0.503
152,6.3333,4.2535,187.86,0.526,0.571
153,6.3750,3.1723,186.93,0.573,0.658
154,6.4167,2.8186,185.73,0.608,0.683
155,6.4583,2.4948,185.14,0.690,0.714
156,6.5000,2.3516,185.15,0.765,0.775
157,6.5417,2.2361,185.54,0.781,0.796
158,6.5833,2.0030,186.11,0.763,0.802
159,6.6250,1.8546,186.66,0.758,0.815
160,6.6667,1.7196,187.17,0.729,0.813
161,6.7083,1.4783,187.49,0.731,0.826
162,6.7500,1.3398,187.91,0.711,0.830
163,6.7917,1.1454,188.18,0.707,0.835
164,6.8333,1.0543,188.49,0.683,0.822
165,6.8750,0.8381,188.63,0.689,0.833
166,6.9167,0.7530,188.88,0.672,0.838
167,6.9583,0.6220,189.02,0.672,0.836
168,7.0000,0.5929,189.20,0.648,0.823
169,7.0417,0.4067,189.27,0.666,0.822
170,7.0833,0.3746,189.41,0.643,0.843
171,7.1250,0.2431,189.45,0.660,0.824
172,7.1667,0.2626,189.55,0.610,0.801
173,7.2083,0.0803,189.52,0.685,0.723
174,7.2500,0.0425,189.58,0.563,0.875
175,7.2917,0.0182,189.57,0.641,0.829
176,7.3333,0.0534,189.59,0.505,0.566
177,7.3750,0.0239,189.54,0.574,0.484
178,7.4167,0.0069,189.56,0.455,0.539
179,7.4583,0.0043,189.56,0.421,0.611
180,7.5000,0.0252,189.56,0.513,0.502
181,7.5417,0.0156,189.54,0.506,0.505
182,7.5833,0.0126,189.55,0.506,0.703
183,7.6250,0.0030,189.54,0.444,0.404
184,7.6667,0.0191,189.54,0.443,0.577
185,7.7083,0.0061,189.52,0.495,0.567
186,7.7500,0.0217,189.52,0.492,0.509
187,7.7917,0.0122,189.54,0.463,0.567
