frame,time,motion,motion_w8,motion_localmax,luma,centroid_x,centroid_y
201,6.7000,0.0068,0.7808,10.7986,123.39,0.471,0.339
202,6.7333,0.0270,0.1551,3.7569,123.40,0.417,0.320
203,6.7667,0.0047,0.1580,3.8264,123.39,0.648,0.421
204,6.8000,0.0110,0.1487,3.7778,123.39,0.179,0.331
205,6.8333,0.2973,0.4429,9.2153,123.38,0.491,0.749
206,6.8667,0.0073,0.3279,9.1319,123.35,0.658,0.490
207,6.9000,0.0154,0.3146,9.1597,123.34,0.348,0.360
208,6.9333,0.0023,0.3090,9.1528,123.34,0.446,0.400
209,6.9667,0.0028,0.3067,9.1458,123.34,0.431,0.413
210,7.0000,0.0160,0.2948,9.1389,123.34,0.314,0.342
211,7.0333,0.0209,0.3052,9.1389,123.35,0.309,0.340
212,7.0667,0.0014,0.2968,9.1389,123.33,0.599,0.338
213,7.1000,0.0020,0.0257,0.1458,123.33,0.584,0.294
214,7.1333,0.0041,0.0267,0.1389,123.33,0.668,0.340
215,7.1667,0.0028,0.0135,0.1319,123.33,0.756,0.393
216,7.2000,0.0015,0.0123,0.1250,123.33,0.420,0.275
217,7.2333,0.0012,0.0132,0.1736,123.33,0.347,0.375
218,7.2667,0.0030,0.0240,0.1806,123.33,0.583,0.335
219,7.3000,0.3915,0.3947,6.0417,123.33,0.363,0.384
220,7.3333,0.0015,0.3944,6.0417,123.20,0.300,0.308
221,7.3667,0.0038,0.3958,6.0139,123.20,0.293,0.359
222,7.4000,0.0170,0.4064,6.0069,123.20,0.266,0.330
223,7.4333,0.3021,0.6815,9.5833,123.21,0.491,0.743
224,7.4667,0.0015,0.6807,9.5833,123.31,0.386,0.257
225,7.5000,0.0010,0.6811,9.5764,123.31,0.387,0.487
226,7.5333,0.0049,0.6810,9.5833,123.31,0.213,0.372
227,7.5667,0.0018,0.2926,9.5833,123.30,0.376,0.402
228,7.6000,0.0009,0.2933,9.5833,123.31,0.698,0.382
229,7.6333,0.0003,0.2950,9.5833,123.31,0.580,0.347
230,7.6667,0.0011,0.3090,9.5833,123.31,0.755,0.366
231,7.7000,0.0005,0.0090,0.2639,123.30,0.170,0.411
232,7.7333,0.2968,0.3023,9.2708,123.30,0.504,0.764
233,7.7667,0.0007,0.3015,9.2500,123.19,0.404,0.585
234,7.8000,0.0014,0.2979,9.2569,123.19,0.177,0.431
235,7.8333,0.0056,0.3023,9.2569,123.19,0.316,0.264
236,7.8667,0.0004,0.3023,9.2569,123.19,0.500,0.345
237,7.9000,0.0041,0.2987,9.2569,123.19,0.378,0.199
238,7.9333,0.0048,0.3020,9.2569,123.19,0.402,0.201
239,7.9667,0.0239,0.3216,9.2569,123.19,0.697,0.456
240,8.0000,0.5192,0.5306,2.2014,123.19,0.513,0.374
241,8.0333,0.9229,1.4441,6.2500,123.20,0.495,0.379
242,8.0667,0.7387,2.1808,9.3819,123.14,0.522,0.376
243,8.1000,1.8018,3.9619,17.1528,123.16,0.542,0.378
244,8.1333,2.4246,6.1957,26.1250,123.28,0.505,0.380
245,8.1667,1.4749,7.5296,30.8403,123.22,0.511,0.380
246,8.2000,3.4185,10.5924,43.4514,123.21,0.526,0.382
247,8.2333,4.2936,14.4403,59.2778,123.27,0.514,0.383
248,8.2667,2.4837,16.1344,66.8403,123.32,0.490,0.385
249,8.3000,5.7883,20.5164,86.3472,123.24,0.499,0.403
250,8.3333,6.6802,25.7083,109.5417,123.38,0.492,0.391
251,8.3667,3.8164,27.3558,119.3542,123.38,0.476,0.395
252,8.4000,11.9635,32.0124,142.4861,123.32,0.538,0.397
253,8.4333,6.2066,36.2132,152.6389,117.97,0.551,0.379
254,8.4667,3.3857,36.5042,143.2639,120.25,0.574,0.383
255,8.5000,7.4519,39.3743,169.6319,121.57,0.566,0.385
256,8.5333,8.2979,43.6006,198.3889,124.61,0.549,0.407
257,8.5667,4.7768,43.2768,206.8472,127.97,0.537,0.404
258,8.6000,9.8577,45.6798,236.9444,129.83,0.539,0.406
259,8.6333,11.4144,50.0226,241.0000,133.87,0.522,0.418
260,8.6667,6.4619,48.7722,241.0000,138.58,0.504,0.420
261,8.7000,13.1119,54.0712,223.5833,141.32,0.495,0.426
262,8.7333,14.3385,60.1900,245.9653,147.81,0.453,0.428
