frame,time,motion,luma,centroid_x,centroid_y
132,5.2800,5.0009,63.90,0.515,0.517
133,5.3200,6.9835,64.23,0.486,0.426
134,5.3600,7.6194,63.88,0.482,0.442
135,5.4000,14.4297,62.80,0.477,0.334
136,5.4400,6.6562,58.36,0.487,0.529
137,5.4800,8.9544,56.59,0.527,0.461
138,5.5200,9.9549,55.65,0.513,0.519
139,5.5600,19.7839,57.37,0.494,0.388
140,5.6000,6.0022,59.84,0.551,0.531
141,5.6400,10.5981,60.05,0.539,0.531
142,5.6800,8.1493,59.46,0.505,0.442
143,5.7200,20.3477,58.19,0.520,0.376
144,5.7600,7.8320,53.48,0.541,0.498
145,5.8000,11.1606,51.63,0.506,0.452
146,5.8400,27.7769,53.09,0.497,0.359
147,5.8800,11.7548,64.58,0.439,0.511
148,5.9200,12.8893,67.89,0.500,0.480
149,5.9600,11.8303,66.48,0.481,0.466
150,6.0000,0.0087,63.93,0.732,0.693
151,6.0400,21.0508,63.93,0.516,0.321
152,6.0800,8.3212,61.61,0.438,0.518
153,6.1200,14.7834,62.60,0.466,0.521
154,6.1600,11.0681,59.49,0.555,0.489
155,6.2000,17.0312,57.20,0.454,0.355
156,6.2400,9.2747,53.63,0.437,0.525
157,6.2800,13.6042,59.45,0.453,0.553
158,6.3200,9.8003,63.18,0.415,0.479
159,6.3600,21.9158,59.20,0.525,0.403
160,6.4000,11.4514,57.30,0.532,0.535
161,6.4400,12.7274,60.40,0.495,0.492
162,6.4800,12.7157,60.75,0.529,0.500
163,6.5200,27.4036,65.06,0.473,0.325
164,6.5600,9.0777,76.18,0.480,0.543
165,6.6000,11.7344,79.70,0.513,0.461
166,6.6400,10.6272,78.37,0.504,0.436
167,6.6800,19.2595,76.92,0.451,0.342
168,6.7200,7.8668,75.16,0.453,0.515
169,6.7600,9.6168,73.62,0.472,0.479
170,6.8000,8.8012,72.78,0.508,0.481
171,6.8400,20.9323,70.10,0.527,0.305
172,6.8800,5.3112,59.30,0.531,0.563
173,6.9200,9.4996,59.92,0.511,0.507
174,6.9600,9.4444,62.33,0.461,0.513
175,7.0000,0.1562,66.27,0.437,0.350
176,7.0400,18.1827,66.37,0.521,0.355
177,7.0800,7.3611,77.68,0.584,0.545
178,7.1200,10.5920,79.09,0.643,0.508
179,7.1600,20.4362,79.88,0.569,0.375
180,7.2000,10.0781,82.95,0.502,0.519
181,7.2400,10.9961,89.04,0.499,0.498
182,7.2800,10.4944,95.54,0.496,0.497
183,7.3200,33.7378,101.18,0.466,0.281
184,7.3600,6.4262,122.61,0.469,0.525
185,7.4000,7.3338,121.21,0.491,0.469
186,7.4400,7.5282,118.84,0.516,0.480
187,7.4800,23.4761,115.74,0.501,0.302
188,7.5200,8.0104,103.29,0.576,0.523
189,7.5600,9.8624,99.98,0.584,0.510
190,7.6000,10.0625,96.17,0.569,0.509
191,7.6400,26.2131,90.40,0.559,0.289
192,7.6800,6.9349,74.57,0.456,0.525
193,7.7200,4.7470,74.84,0.372,0.491
194,7.7600,5.2396,75.69,0.513,0.558
195,7.8000,11.7917,74.35,0.468,0.301
196,7.8400,3.0174,71.83,0.595,0.506
197,7.8800,7.5256,72.57,0.504,0.493
198,7.9200,7.9878,78.44,0.495,0.500
199,7.9600,25.9809,84.91,0.496,0.290
200,8.0000,0.1992,109.73,0.576,0.564
201,8.0400,7.0842,109.82,0.480,0.517
202,8.0800,6.3724,115.99,0.579,0.488
203,8.1200,4.2201,115.69,0.557,0.482
204,8.1600,9.9353,113.21,0.526,0.363
205,8.2000,10.4002,111.15,0.470,0.512
206,8.2400,7.0065,101.32,0.485,0.505
207,8.2800,7.1602,96.04,0.523,0.510
208,8.3200,37.3056,94.92,0.492,0.374
209,8.3600,11.3646,85.61,0.577,0.537
210,8.4000,8.7391,85.73,0.568,0.489
211,8.4400,32.3247,84.25,0.504,0.317
212,8.4800,4.9891,93.64,0.502,0.517
213,8.5200,5.5052,97.50,0.500,0.456
214,8.5600,4.4076,101.34,0.530,0.443
215,8.6000,19.0530,102.58,0.563,0.259
216,8.6400,5.3364,106.05,0.493,0.514
217,8.6800,13.9887,102.79,0.571,0.510
218,8.7200,10.9201,95.75,0.568,0.522
219,8.7600,21.4449,90.44,0.481,0.395
220,8.8000,17.7769,93.23,0.468,0.515
221,8.8400,43.9397,102.33,0.478,0.358
222,8.8800,50.5074,97.32,0.551,0.368
223,8.9200,21.1593,135.70,0.386,0.395
224,8.9600,16.3008,152.22,0.448,0.386
225,9.0000,21.1146,144.05,0.524,0.202
226,9.0400,30.5686,124.09,0.516,0.422
227,9.0800,15.9323,101.34,0.501,0.401
228,9.1200,13.0482,98.88,0.475,0.367
229,9.1600,12.6189,101.59,0.462,0.382
230,9.2000,10.8550,107.67,0.446,0.380
231,9.2400,13.1862,114.36,0.423,0.342
232,9.2800,15.4965,118.72,0.448,0.378
233,9.3200,9.4918,122.60,0.463,0.468
234,9.3600,2.0503,124.89,0.468,0.523
235,9.4000,8.2969,124.84,0.469,0.373
236,9.4400,5.6636,121.83,0.447,0.375
237,9.4800,4.4531,121.12,0.450,0.378
238,9.5200,1.9566,120.99,0.429,0.387
239,9.5600,3.5599,120.77,0.484,0.379
240,9.6000,8.5586,120.63,0.462,0.352
241,9.6400,15.7674,119.88,0.508,0.352
242,9.6800,18.8433,114.91,0.387,0.363
243,9.7200,22.9970,115.04,0.392,0.363
244,9.7600,21.4418,115.57,0.430,0.376
245,9.8000,13.9171,108.52,0.395,0.345
246,9.8400,8.5985,107.13,0.422,0.337
247,9.8800,6.3351,108.02,0.456,0.338
248,9.9200,6.6528,110.05,0.498,0.344
249,9.9600,5.4154,113.24,0.544,0.365
250,10.0000,4.1398,115.13,0.527,0.201
251,10.0400,9.9531,115.99,0.524,0.330
252,10.0800,13.3485,117.46,0.518,0.335
253,10.1200,16.9605,119.42,0.519,0.338
254,10.1600,19.8125,122.04,0.488,0.349
255,10.2000,21.3333,123.70,0.422,0.347
256,10.2400,21.5582,121.58,0.413,0.349
257,10.2800,21.0017,114.73,0.478,0.360
258,10.3200,18.8776,106.45,0.562,0.391
259,10.3600,8.7977,99.07,0.606,0.544
260,10.4000,13.8016,95.93,0.476,0.380
261,10.4400,10.5109,96.82,0.383,0.362
262,10.4800,16.4080,98.98,0.282,0.394
263,10.5200,8.9905,111.91,0.305,0.389
264,10.5600,9.1788,110.62,0.289,0.391
265,10.6000,6.3702,105.61,0.311,0.395
266,10.6400,4.0595,102.09,0.366,0.387
267,10.6800,3.0538,100.80,0.451,0.373
268,10.7200,2.6766,100.08,0.526,0.360
269,10.7600,2.6997,99.56,0.607,0.353
270,10.8000,2.5938,98.98,0.629,0.350
271,10.8400,2.3928,98.58,0.628,0.354
272,10.8800,2.5117,98.07,0.573,0.364
273,10.9200,3.5712,98.52,0.548,0.355
274,10.9600,3.0082,100.39,0.587,0.339
275,11.0000,1.2999,103.04,0.648,0.197
276,11.0400,2.9497,103.90,0.652,0.316
277,11.0800,3.6536,105.86,0.660,0.317
278,11.1200,4.3281,107.88,0.652,0.331
279,11.1600,4.5130,110.39,0.623,0.338
280,11.2000,4.7661,112.64,0.556,0.345
281,11.2400,5.0404,114.82,0.509,0.355
282,11.2800,5.0352,116.70,0.466,0.360
283,11.3200,5.0356,118.69,0.392,0.350
284,11.3600,2.6107,119.61,0.342,0.493
285,11.4000,6.0851,119.81,0.305,0.344
286,11.4400,11.3103,118.75,0.274,0.359
287,11.4800,15.7904,114.48,0.349,0.382
288,11.5200,16.6480,109.02,0.605,0.413
289,11.5600,31.3294,108.02,0.422,0.361
290,11.6000,38.1576,111.67,0.403,0.363
291,11.6400,26.8837,113.88,0.391,0.346
292,11.6800,17.8529,110.42,0.414,0.328
293,11.7200,8.5564,108.70,0.414,0.343
294,11.7600,4.8811,106.67,0.570,0.413
295,11.8000,7.2001,104.72,0.464,0.391
296,11.8400,4.4831,105.74,0.519,0.379
297,11.8800,10.6445,105.37,0.450,0.408
298,11.9200,11.7791,103.33,0.419,0.416
299,11.9600,6.3021,103.31,0.456,0.366
300,12.0000,2.6319,103.92,0.448,0.192
301,12.0400,5.2183,104.45,0.444,0.345
302,12.0800,5.0187,105.41,0.437,0.356
303,12.1200,4.9635,106.88,0.438,0.337
304,12.1600,11.9045,108.01,0.555,0.309
305,12.2000,20.2773,104.73,0.596,0.368
306,12.2400,17.2726,99.98,0.631,0.399
307,12.2800,11.2808,102.49,0.668,0.370
308,12.3200,6.6866,108.84,0.597,0.389
309,12.3600,2.1072,111.09,0.432,0.490
310,12.4000,3.8160,110.88,0.394,0.353
311,12.4400,4.1259,110.04,0.410,0.358
312,12.4800,3.9991,108.82,0.392,0.356
313,12.5200,4.0707,107.90,0.365,0.352
314,12.5600,3.9314,106.61,0.370,0.353
315,12.6000,3.6719,105.68,0.420,0.357
316,12.6400,4.0369,104.78,0.493,0.355
317,12.6800,4.1163,104.39,0.505,0.360
318,12.7200,4.2140,103.46,0.474,0.369
319,12.7600,9.2513,102.46,0.548,0.365
320,12.8000,14.5655,101.16,0.532,0.366
321,12.8400,7.4844,100.81,0.516,0.519
322,12.8800,17.3641,102.36,0.504,0.328
323,12.9200,6.2452,107.35,0.457,0.542
324,12.9600,11.1263,108.58,0.440,0.375
325,13.0000,0.0269,111.21,0.288,0.108
