frame,time,motion,luma,centroid_x,centroid_y
132,2.2000,0.0052,122.35,0.321,0.786
133,2.2167,0.0043,122.35,0.314,0.811
134,2.2333,0.0061,122.35,0.256,0.861
135,2.2500,0.0139,122.35,0.312,0.742
136,2.2667,1.1402,122.36,0.541,0.443
137,2.2833,0.0026,121.99,0.466,0.805
138,2.3000,0.0039,121.99,0.254,0.819
139,2.3167,0.0087,121.99,0.448,0.647
140,2.3333,1.2131,121.99,0.555,0.443
141,2.3500,0.0082,121.63,0.273,0.779
142,2.3667,0.0061,121.63,0.334,0.698
143,2.3833,0.0082,121.63,0.373,0.623
144,2.4000,0.0104,121.63,0.314,0.730
145,2.4167,1.5738,121.63,0.603,0.448
146,2.4333,0.0122,121.01,0.480,0.444
147,2.4500,0.0056,121.01,0.110,0.938
148,2.4667,0.0026,121.01,0.175,0.881
149,2.4833,0.0056,121.01,0.321,0.791
150,2.5000,0.0122,121.01,0.336,0.735
151,2.5167,1.1688,121.01,0.618,0.443
152,2.5333,0.0130,121.11,0.537,0.454
153,2.5500,0.0087,121.11,0.506,0.564
154,2.5667,0.0152,121.11,0.349,0.768
155,2.5833,0.7574,121.11,0.621,0.428
156,2.6000,0.0074,121.16,0.525,0.457
157,2.6167,0.0056,121.16,0.564,0.464
158,2.6333,0.0056,121.16,0.519,0.448
159,2.6500,0.0056,121.16,0.553,0.519
160,2.6667,0.0065,121.16,0.527,0.602
161,2.6833,0.0152,121.16,0.574,0.459
162,2.7000,0.3815,121.17,0.618,0.422
163,2.7167,0.0017,121.17,0.377,0.757
164,2.7333,0.0048,121.17,0.460,0.758
165,2.7500,0.0109,121.17,0.244,0.858
166,2.7667,0.0052,121.16,0.331,0.688
167,2.7833,0.1719,121.16,0.611,0.433
168,2.8000,0.0109,121.17,0.538,0.541
169,2.8167,0.0039,121.17,0.593,0.451
170,2.8333,0.0065,121.17,0.483,0.594
171,2.8500,0.0169,121.17,0.363,0.722
172,2.8667,0.1424,121.17,0.654,0.431
173,2.8833,0.0026,121.17,0.442,0.657
174,2.9000,0.0074,121.17,0.495,0.529
175,2.9167,0.0104,121.16,0.259,0.805
176,2.9333,0.0056,121.17,0.314,0.670
177,2.9500,0.0013,121.17,0.513,0.771
178,2.9667,0.0026,121.17,0.423,0.486
179,2.9833,0.4388,121.17,0.480,0.463
180,3.0000,0.0056,121.23,0.179,0.943
181,3.0167,0.0017,121.23,0.270,0.907
182,3.0333,0.0026,121.23,0.328,0.890
183,3.0500,0.0061,121.23,0.173,0.953
184,3.0667,0.0035,121.24,0.260,0.893
185,3.0833,0.0017,121.24,0.254,0.779
186,3.1000,0.0056,121.23,0.203,0.859
187,3.1167,0.0052,121.23,0.389,0.850
188,3.1333,0.0026,121.23,0.399,0.719
189,3.1500,0.0030,121.23,0.438,0.853
190,3.1667,0.0026,121.23,0.270,0.938
191,3.1833,0.0113,121.24,0.245,0.916
192,3.2000,0.0013,121.24,0.519,0.562
193,3.2167,0.0030,121.24,0.553,0.498
194,3.2333,0.0004,121.24,0.429,0.400
195,3.2500,0.0017,121.24,0.500,0.379
196,3.2667,0.0109,121.24,0.305,0.790
197,3.2833,0.0043,121.23,0.276,0.837
198,3.3000,0.0091,121.23,0.294,0.801
199,3.3167,0.0061,121.24,0.305,0.792
200,3.3333,0.0004,121.24,0.444,0.400
201,3.3500,0.0004,121.24,0.444,0.429
202,3.3667,0.0004,121.24,0.413,0.829
203,3.3833,0.0026,121.24,0.526,0.538
204,3.4000,0.0043,121.24,0.443,0.649
205,3.4167,0.0052,121.24,0.438,0.745
