frame,time,motion,luma,centroid_x,centroid_y
132,2.2000,0.7487,10.31,0.378,0.728
133,2.2167,0.8841,10.64,0.342,0.764
134,2.2333,0.9878,11.04,0.314,0.803
135,2.2500,1.0612,11.41,0.310,0.802
136,2.2667,1.1445,11.73,0.316,0.813
137,2.2833,1.3872,12.14,0.318,0.821
138,2.3000,1.5226,12.64,0.319,0.816
139,2.3167,1.6272,13.11,0.321,0.819
140,2.3333,1.5278,13.48,0.338,0.801
141,2.3500,1.4970,13.80,0.343,0.798
142,2.3667,1.5061,14.12,0.360,0.782
143,2.3833,1.4154,14.38,0.368,0.778
144,2.4000,1.3346,14.63,0.372,0.789
145,2.4167,1.1897,14.84,0.375,0.789
146,2.4333,1.0538,14.99,0.380,0.797
147,2.4500,1.0056,15.08,0.387,0.791
148,2.4667,0.8737,15.14,0.395,0.782
149,2.4833,0.8424,15.17,0.408,0.783
150,2.5000,0.7856,15.20,0.421,0.757
151,2.5167,0.6341,15.27,0.429,0.754
152,2.5333,0.5490,15.31,0.436,0.747
153,2.5500,0.4384,15.36,0.446,0.728
154,2.5667,0.2995,15.40,0.458,0.688
155,2.5833,0.1411,15.48,0.474,0.674
156,2.6000,0.1580,15.53,0.492,0.593
157,2.6167,0.2053,15.58,0.471,0.619
158,2.6333,0.2322,15.56,0.472,0.676
159,2.6500,0.2513,15.53,0.475,0.660
160,2.6667,0.2231,15.50,0.467,0.642
161,2.6833,0.1862,15.48,0.475,0.677
162,2.7000,0.1628,15.45,0.490,0.610
163,2.7167,0.0781,15.48,0.485,0.592
164,2.7333,0.1272,15.51,0.487,0.631
165,2.7500,0.0638,15.61,0.497,0.592
166,2.7667,0.0994,15.64,0.503,0.598
167,2.7833,0.1024,15.70,0.481,0.663
168,2.8000,0.0595,15.73,0.494,0.589
169,2.8167,0.4219,15.77,0.500,0.667
170,2.8333,0.0725,16.10,0.492,0.583
171,2.8500,0.0916,16.15,0.477,0.697
172,2.8667,0.1693,16.19,0.463,0.708
173,2.8833,0.2248,16.30,0.477,0.712
174,2.9000,0.2222,16.44,0.458,0.720
175,2.9167,0.2296,16.56,0.456,0.729
176,2.9333,0.1988,16.69,0.464,0.727
177,2.9500,0.1367,16.79,0.471,0.721
178,2.9667,0.2274,16.87,0.439,0.767
179,2.9833,0.7413,16.93,0.425,0.771
180,3.0000,1.0716,16.98,0.438,0.785
181,3.0167,1.2674,17.02,0.438,0.820
182,3.0333,1.4935,17.06,0.446,0.836
183,3.0500,1.4536,17.03,0.457,0.872
184,3.0667,1.4067,17.05,0.464,0.874
185,3.0833,1.0087,16.85,0.466,0.872
186,3.1000,0.8116,16.50,0.468,0.888
187,3.1167,0.5924,16.09,0.486,0.848
188,3.1333,0.4505,15.82,0.490,0.817
189,3.1500,0.3268,15.58,0.498,0.723
190,3.1667,0.3247,15.31,0.504,0.719
191,3.1833,0.4045,15.08,0.502,0.624
192,3.2000,0.5009,14.76,0.504,0.597
193,3.2167,0.6345,14.42,0.505,0.597
194,3.2333,0.7140,13.96,0.505,0.598
195,3.2500,0.7361,13.50,0.506,0.573
196,3.2667,0.7912,12.99,0.503,0.568
197,3.2833,0.7530,12.42,0.506,0.586
198,3.3000,0.7409,11.92,0.501,0.542
199,3.3167,0.6441,11.41,0.505,0.567
200,3.3333,0.6094,10.97,0.503,0.558
201,3.3500,0.6050,10.54,0.505,0.570
202,3.3667,0.4809,10.15,0.506,0.557
203,3.3833,0.4032,9.84,0.503,0.551
204,3.4000,0.3563,9.57,0.503,0.539
205,3.4167,0.2778,9.32,0.502,0.536
206,3.4333,0.1589,9.16,0.495,0.563
207,3.4500,0.0339,9.06,0.514,0.473
208,3.4667,0.0143,9.06,0.436,0.523
209,3.4833,0.0000,9.04,0.500,0.500
210,3.5000,0.0004,9.04,0.540,0.371
211,3.5167,0.0000,9.04,0.500,0.500
212,3.5333,0.0000,9.04,0.500,0.500
213,3.5500,0.0009,9.04,0.532,0.629
214,3.5667,0.0004,9.05,0.556,0.629
215,3.5833,0.0000,9.04,0.500,0.500
216,3.6000,0.0009,9.04,0.365,0.614
217,3.6167,0.0000,9.04,0.500,0.500
218,3.6333,0.0004,9.04,0.492,0.629
219,3.6500,0.0004,9.04,0.492,0.629
