frame,time,motion,luma,centroid_x,centroid_y
132,4.4044,3.1497,52.00,0.382,0.619
133,4.4378,3.6502,51.77,0.508,0.508
134,4.4711,3.0842,51.54,0.461,0.544
135,4.5045,2.1671,51.31,0.330,0.647
136,4.5379,2.6155,50.99,0.409,0.545
137,4.5712,2.5647,51.08,0.446,0.561
138,4.6046,2.8194,50.79,0.435,0.544
139,4.6380,2.2951,50.43,0.329,0.620
140,4.6713,2.3507,49.99,0.310,0.639
141,4.7047,1.7574,49.42,0.304,0.561
142,4.7381,1.9045,49.82,0.391,0.519
143,4.7714,2.4822,50.26,0.417,0.456
144,4.8048,3.1944,50.73,0.351,0.442
145,4.8382,5.2378,51.73,0.304,0.429
146,4.8715,6.0330,52.62,0.276,0.368
147,4.9049,5.3876,53.10,0.338,0.389
148,4.9383,4.7808,53.11,0.439,0.372
149,4.9716,3.5308,53.21,0.479,0.387
150,5.0050,2.2027,53.02,0.409,0.468
151,5.0384,2.4627,52.73,0.500,0.302
152,5.0717,3.3030,52.68,0.570,0.391
153,5.1051,10.9961,52.51,0.709,0.280
154,5.1385,4.0273,52.71,0.603,0.316
155,5.1718,2.0469,52.70,0.436,0.459
156,5.2052,3.1267,52.63,0.531,0.239
157,5.2386,4.4193,52.45,0.578,0.313
158,5.2719,2.8451,51.74,0.496,0.389
159,5.3053,2.5386,50.85,0.504,0.406
160,5.3387,1.8468,50.21,0.482,0.484
161,5.3720,1.2318,49.94,0.389,0.233
162,5.4054,2.1476,50.03,0.526,0.419
163,5.4388,2.2795,50.15,0.470,0.410
164,5.4721,3.1128,50.44,0.397,0.342
165,5.5055,2.3147,51.71,0.429,0.396
166,5.5389,1.6875,51.74,0.306,0.224
167,5.5722,13.3420,51.68,0.674,0.245
168,5.6056,5.8750,52.11,0.604,0.379
169,5.6390,4.1098,53.25,0.520,0.343
170,5.6723,0.7934,53.56,0.738,0.731
171,5.7057,3.8134,53.59,0.471,0.237
172,5.7391,5.0516,54.06,0.518,0.300
173,5.7724,5.6541,54.39,0.443,0.280
174,5.8058,5.4501,55.34,0.416,0.259
175,5.8392,4.9835,55.04,0.323,0.250
176,5.8725,23.6675,55.20,0.298,0.611
